lat,lon,temperature [oC],soil moisture [m3/m3],pH_H2O_0-5cm [-],pH_H2O_5-15cm [-],pH_H2O_15-30cm [-],pH_H2O_30-60cm [-],pH_H2O_0-30cm [-],pH_H2O_2017_0-5cm [-],pH_H2O_2017_5-15cm [-],pH_H2O_2017_15-30cm [-],pH_H2O_2017_30-60cm [-],pH_H2O_2017_0-30cm [-],pH_KCl_2017_0-5cm [-],pH_KCl_2017_5-15cm [-],pH_KCl_2017_15-30cm [-],pH_KCl_2017_30-60cm [-],pH_KCl_2017_0-30cm [-],SOC_0-5cm [wt%],SOC_5-15cm [wt%],SOC_15-30cm [wt%],SOC_30-60cm [wt%],SOC_0-30cm [wt%],CEC_0-5cm [cmol/kg],CEC_5-15cm [cmol/kg],CEC_15-30cm [cmol/kg],CEC_30-60cm [cmol/kg],CEC_SG_0-30cm [cmol/kg],CEC_2017_0-5cm [cmol/kg],CEC_2017_5-15cm [cmol/kg],CEC_2017_15-30cm [cmol/kg],CEC_2017_30-60cm [cmol/kg],CEC_SG_2017_0-30cm [cmol/kg],NPP [gC/m/yr],porosity [-],BS_0-20cm [%],BS_20-40cm [%],BS_40-60cm [%],nitrification rate [kgN/ha/day],runoff [m/yr],erosion [mm/yr],CEC_0-30cm [cmol/kg],CEC_30-100cm [cmol/kg],cropland [%]
44.5,-119.5,7.430654048919678,0.25862300395965576,6.1000000000000005,6.300000000000001,6.300000000000001,6.5,6.2666666666666675,7.4,7.300000000000001,7.5,7.6000000000000005,7.416666666666666,6.4,6.300000000000001,6.300000000000001,6.300000000000001,6.316666666666667,12.42,3.71,1.78,0.88,4.196666666666667,33.1,28.1,25.8,26.1,27.78333333333333,3.2,3.4000000000000004,3.6,3.8000000000000003,3.466666666666667,350.1858377162089,0.43700000643730164,90.64111111111112,91.90527777777778,92.3775,0.04918869584798813,0.08054911594699267,0.9389996194580489,29.415482213849852,33.747740925626374,2.0
44.5,-118.5,4.893197536468506,0.26211419701576233,6.7,6.800000000000001,6.9,6.9,6.833333333333334,6.1000000000000005,6.2,6.2,6.300000000000001,6.183333333333334,4.9,5.0,4.9,5.1000000000000005,4.933333333333334,8.48,3.7,1.74,0.87,3.5166666666666666,35.9,33.6,32.9,30.5,33.63333333333333,3.0,3.2,3.1,3.0,3.1166666666666667,436.6979023322269,0.43700000643730164,85.66527777777777,86.43180555555556,87.89875,0.022140521556138992,0.17081640521948888,0.9389996194580489,20.082319872323886,25.4962047550523,2.0
44.5,-117.5,7.367448329925537,0.25862807035446167,6.1000000000000005,6.300000000000001,6.300000000000001,6.4,6.2666666666666675,6.9,6.800000000000001,6.9,7.0,6.866666666666667,6.2,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.116666666666667,11.75,3.2,1.6,0.85,3.825,34.1,29.8,27.6,27.8,29.416666666666668,2.4000000000000004,2.6,2.5,2.5,2.5166666666666666,235.02690235790342,0.43700000643730164,96.71465277777777,99.44881944444444,98.65645833333333,0.035581715404987335,0.10426340036227336,0.9389996194580489,27.873481048118606,33.05339365159156,12.0
44.5,-116.5,8.465339660644531,0.26012152433395386,6.300000000000001,6.4,6.4,6.300000000000001,6.383333333333334,6.7,6.7,6.800000000000001,6.800000000000001,6.75,6.1000000000000005,6.1000000000000005,6.2,6.300000000000001,6.15,6.72,3.63,1.79,1.01,3.225,31.400000000000002,27.900000000000002,25.700000000000003,25.1,27.383333333333336,2.9000000000000004,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.2333333333333334,313.89676713067905,0.43700000643730164,84.89048611111112,89.80763888888889,91.46208333333334,0.020580008625984192,0.20151612786502132,1.7297361411069323,20.003102778270243,21.25045181487473,12.0
44.5,-115.5,1.7643370628356934,0.24997267127037048,6.0,6.1000000000000005,6.2,6.2,6.133333333333333,5.6000000000000005,5.5,5.7,5.800000000000001,5.616666666666667,4.3,4.3,4.4,4.6000000000000005,4.35,8.66,3.25,1.92,0.8300000000000001,3.486666666666667,27.8,19.0,16.400000000000002,15.4,19.166666666666664,2.8000000000000003,2.5,2.1,1.9000000000000001,2.35,381.4502326018281,0.4189999997615814,43.67104166666667,43.93479166666667,50.736736111111114,0.007920261472463608,0.45746955006563644,1.7297361411069323,1.2504518148747266,1.2504518148747266,2.0
44.5,-114.5,1.1373848915100098,0.25060927867889404,6.0,6.1000000000000005,6.2,6.2,6.133333333333333,5.800000000000001,5.800000000000001,5.9,5.9,5.85,4.7,4.800000000000001,4.800000000000001,4.800000000000001,4.783333333333333,10.290000000000001,3.72,1.72,0.97,3.815,25.5,21.8,19.8,19.0,21.416666666666664,3.1,2.8000000000000003,2.4000000000000004,2.2,2.6500000000000004,271.1375555711234,0.43700000643730164,66.85895833333333,70.65388888888889,71.27743055555555,1.1294307569187367e-06,0.2267149290169065,1.7297361411069323,13.296532107630714,10.751548296699838,2.0
44.5,-113.5,1.309319019317627,0.24602878093719482,7.300000000000001,7.4,7.5,7.6000000000000005,7.433333333333334,6.2,6.1000000000000005,6.2,6.300000000000001,6.166666666666666,4.9,4.9,4.9,5.1000000000000005,4.9,3.5100000000000002,2.24,1.44,0.88,2.0516666666666667,22.0,21.8,19.0,17.8,20.433333333333334,3.3000000000000003,2.7,2.7,2.5,2.8000000000000003,203.9372584272891,0.43700000643730164,91.51618055555555,95.07902777777778,94.876875,1.80929185208175e-14,0.15977171552467204,1.7297361411069323,15.388664540158615,9.454014967313622,7.0
44.5,-112.5,2.3133742809295654,0.23999710381031036,7.4,7.6000000000000005,7.7,7.9,7.616666666666667,7.0,7.0,7.1000000000000005,7.2,7.050000000000001,6.5,6.5,6.5,6.6000000000000005,6.5,2.23,2.1,1.6300000000000001,1.08,1.8866666666666667,22.700000000000003,23.5,24.400000000000002,22.900000000000002,23.81666666666667,3.1,2.7,2.4000000000000004,2.3000000000000003,2.6166666666666667,215.08807390287672,0.43700000643730164,92.30597222222222,94.45180555555555,95.61965277777777,0.0011728941462934017,0.13378388035149105,1.7297361411069323,13.188015447868636,16.779216903318783,16.0
44.5,-111.5,2.078251838684082,0.24309112131595612,6.800000000000001,6.9,7.1000000000000005,7.300000000000001,6.983333333333333,5.5,5.5,5.6000000000000005,5.7,5.550000000000001,4.7,4.7,4.7,4.9,4.7,3.56,2.15,1.35,0.93,1.985,22.0,22.400000000000002,19.8,19.8,21.03333333333333,2.4000000000000004,2.8000000000000003,2.4000000000000004,2.2,2.5333333333333337,332.69459751451745,0.43700000643730164,74.67613318410744,75.51636821488528,79.11345831001678,0.0029747257940471172,0.3344467341370887,1.7297361411069323,10.78299431410731,11.294459944077541,12.0
44.5,-110.5,0.5552056431770325,0.2451120913028717,5.7,5.7,5.800000000000001,6.0,5.75,5.300000000000001,5.300000000000001,5.4,5.5,5.35,4.1000000000000005,4.0,4.1000000000000005,4.3,4.066666666666666,5.8,2.64,1.25,0.9500000000000001,2.4716666666666667,19.5,14.5,10.8,9.8,13.483333333333333,3.6,2.8000000000000003,2.1,2.1,2.583333333333333,300.4291578679007,0.43700000643730164,66.04953447774221,66.25436427116672,71.21326738434682,1.9516528150520518e-12,0.43875810831537,1.7297361411069323,5.25,2.9000000953674316,4.0
44.5,-109.5,2.6916122436523438,0.2440030574798584,5.4,5.5,5.5,5.6000000000000005,5.483333333333333,6.0,6.0,6.0,6.2,6.0,5.4,5.4,5.5,5.6000000000000005,5.45,7.18,3.11,1.48,0.86,2.9733333333333336,23.8,22.5,20.8,20.700000000000003,21.866666666666667,3.6,3.5,2.9000000000000004,2.7,3.216666666666667,232.69619076911238,0.43700000643730164,76.029375,76.47743055555556,75.89583333333333,0.0015927815111353993,0.2762235163194198,1.7297361411069323,15.500000000000002,15.500000000000002,4.0
