lat,lon,temperature [oC],soil moisture [m3/m3],pH_H2O_0-30cm [-],SOC_0-30cm [wt%],NPP [gC/m/yr],porosity [-],BS_0-20cm [%],nitrification rate [kgN/ha/day],runoff [m/yr],erosion [mm/yr],CEC_0-30cm [cmol/kg],cropland [%],OC_input_gC_per_m2_per_yr,log_tau_OC_yr,log_KH_per_Na,log_Ca_M
32.5,-84.5,17.463212966918900,0.2685231566429140,5.25,1.778333333333330,776.5499742310200,0.4469999969005580,50.49048611111110,0.0276309940963983,0.3690891205228890,0.8401575542519390,1.0753105769247200,14.0,1238.315132,0.4616050335228030,5.645151197,-3.383349248304740
32.5,-83.5,18.01583671569820,0.2640172839164730,5.300000000000000,2.1383333333333300,759.5917092191040,0.4469999969005580,50.11888888888890,0.0228388179093599,0.312687090327165,0.8401575542519390,0.0,31.0,1274.666658,0.45965029106730100,5.648170131,-3.3887871743981400
32.5,-82.5,18.235313415527300,0.2549978792667390,5.183333333333330,1.6933333333333300,831.2556917647340,0.4120000004768370,50.99736111111110,0.0231151841580867,0.2735126464832920,0.8401575542519390,0.0,30.0,862.7405731,0.678907114171362,5.528418583,-3.432414981335050
32.5,-81.5,18.473785400390600,0.2376453280448910,4.833333333333330,2.06,888.1523614199580,0.4189999997615810,52.49972222222220,0.0227913167327642,0.2434256041773430,0.8401575542519390,0.0,26.0,1473.78136,0.5762383310552770,5.601420209,-3.356673623065310
32.5,-80.5,18.66124153137210,0.2395007610321050,4.783333333333330,2.755,577.2540552068760,0.4189999997615810,43.80163043478260,0.0227913167327642,0.2137720911273560,0.8401575542519390,31.25,4.0,,,,
33.5,-117.5,16.630260467529300,0.1592089831829070,6.833333333333330,1.485,306.6153872263090,0.4469999969005580,82.73924125085780,0.1360590010881420,0.0542989789685031,0.9389996194580490,11.449999809265100,4.0,,,,
33.5,-116.5,15.36418628692630,0.1583136618137360,6.183333333333330,2.373333333333330,297.6679405523230,0.4120000004768370,93.41625891234450,0.2289159893989560,0.0366741733597023,0.9389996194580490,30.55000019073490,4.0,,,,
33.5,-115.5,21.334396362304700,0.1491877883672710,7.95,0.5066666666666670,61.46563486786910,0.4120000004768370,96.41288130585720,4.36286281910725E-05,0.0084008629930684,0.9389996194580490,4.251258619189060,6.0,,,,
33.5,-114.5,22.778993606567400,0.1443712711334230,8.400000000000000,0.1883333333333330,80.25244907658900,0.4120000004768370,96.0,8.9607141151582E-14,0.027668875358497,1.7297361411069300,0.0,6.0,,,,
33.5,-113.5,21.92009162902830,0.1484018266201020,8.3,0.195,94.40836039715700,0.4120000004768370,96.0,0.0895573496818542,0.0398955491887569,1.7297361411069300,8.95956766542602,8.0,,,,
33.5,-112.5,21.680152893066400,0.1588631868362430,7.833333333333330,0.35,99.99042975441700,0.4120000004768370,95.95722222222220,0.2830332517623900,0.1005752273580140,1.7297361411069300,6.352802770833930,13.0,,,,
33.5,-111.5,20.843957901001000,0.1732174456119540,7.25,0.6716666666666670,136.33416646400600,0.4120000004768370,92.50433324014540,0.3024777770042420,0.0906644422141444,1.7297361411069300,6.607483047950570,15.0,,,,
33.5,-110.5,16.214427947998000,0.1861538887023930,7.016666666666670,0.9000000000000000,181.47290197790400,0.4469999969005580,89.17400666851900,0.2518542408943180,0.0484245151388631,1.7297361411069300,14.594317651119400,6.0,,,,
33.5,-109.5,10.17700481414800,0.1921089142560960,6.45,2.875,264.4758398388000,0.4469999969005580,86.06201388888890,0.1794434189796450,0.0779560769292429,1.7297361411069300,17.089214889639900,4.0,,,,
33.5,-108.5,7.366920471191410,0.1935749650001530,6.983333333333330,1.7933333333333300,254.5681087492620,0.4469999969005580,85.53756944444440,0.0653937608003616,0.0524165998295514,1.7297361411069300,16.792585160931600,3.0,,,,
33.5,-107.5,11.071292877197300,0.1829151213169100,7.533333333333330,0.9616666666666670,185.99461847543400,0.4370000064373020,87.42754135444650,0.0936329066753387,0.0288311136892574,1.7297361411069300,4.826428950659540,2.0,,,,
33.5,-106.5,13.932044982910200,0.1751773208379750,8.183333333333330,0.565,136.15337211261600,0.4370000064373020,96.19375,0.1788671016693120,0.0252477354421376,1.7297361411069300,1.22536280232106,1.0,,,,
33.5,-105.5,11.93863010406490,0.1798283606767650,7.483333333333330,1.3916666666666700,223.87041261100200,0.4370000064373020,97.44833333333330,0.1468196511268620,0.0445917966552061,1.7297361411069300,16.850207206701400,5.0,,,,
33.5,-104.5,15.531211853027300,0.1767063587903980,7.85,0.955,161.73942837764800,0.4370000064373020,95.96777777777780,0.3505452275276180,0.0544758704894117,1.7297361411069300,3.5435491151914300,9.0,,,,
33.5,-103.5,14.430793762207000,0.170520007610321,7.783333333333330,0.7183333333333330,182.0368842379730,0.4189999997615810,98.78659722222220,0.3851255178451540,0.0526801078064581,1.7297361411069300,12.198075338966000,12.0,1662.164772,0.08618394602431410,5.191991873,-1.8955715381082700
33.5,-102.5,14.894967079162600,0.173673927783966,7.6,0.8383333333333340,188.1380349578080,0.4370000064373020,99.0,0.2330800890922550,0.1289317809453870,2.1745254345344300,9.675658638033150,31.0,1791.242032,-0.005139267653495790,5.075976026,-2.2046019576982100
33.5,-101.5,15.801700592041000,0.1876212656497960,7.416666666666670,0.7250000000000000,196.7266738917690,0.4370000064373020,98.52722222222220,0.1243668273091320,0.1314957856434750,2.1745254345344300,16.350340472206100,28.0,1705.949913,0.1474052556715460,5.129561017,-2.194188939864960
33.5,-100.5,16.689970016479500,0.1962313950061800,7.566666666666670,1.1700000000000000,237.01142143690900,0.4370000064373020,97.76013888888890,0.1133232042193410,0.092523310023859,2.1745254345344300,13.170000076293900,20.0,1844.959183,0.24121484188616600,5.622684332,-1.89781771415384
33.5,-99.5,17.441640853881800,0.2059207260608670,7.583333333333330,1.5433333333333300,270.08586175860900,0.4370000064373020,96.68646980430660,0.1119749695062640,0.1097659369032630,2.1745254345344300,22.07381522649900,25.0,978.0153499,0.4775231533000300,6.08815903,-1.8957606700735900
33.5,-98.5,17.573226928710900,0.2218322157859800,7.083333333333330,1.1566666666666700,325.7912825882320,0.4370000064373020,92.30770833333330,0.0838677212595939,0.1289329566806940,2.1745254345344300,13.044963058082500,20.0,839.3525604,0.5720328991262900,5.267912967,-2.5127018902594100
33.5,-97.5,17.380020141601600,0.2433605343103410,6.75,1.2966666666666700,349.57990200062600,0.4469999969005580,85.20568667273620,0.0817396566271781,0.1892451401974280,2.1745254345344300,15.182868323367100,24.0,769.6336134,0.6775464434375510,5.863959918,-2.556949517471280
33.5,-96.5,17.3742733001709,0.2547616064548490,6.066666666666670,1.6150000000000000,344.56804369240200,0.449999988079071,80.96430107526880,0.0965409129858017,0.3092092317201320,2.1745254345344300,38.59999847412110,23.0,948.1291888,0.5940689873447800,6.897767235,-1.9316604560108700
33.5,-95.5,17.232580184936500,0.2516130805015560,5.800000000000000,1.82,409.5956372202320,0.4469999969005580,70.91701388888890,0.0755596831440925,0.3283448313182330,2.1745254345344300,40.24708078590760,37.0,518.6466114,0.8597043606205550,6.473834628,-2.562033677967820
33.5,-94.5,17.114774703979500,0.2536769807338710,5.516666666666670,1.6033333333333300,380.58867921852900,0.4469999969005580,51.075625,0.005769548472017,0.3765740262526500,2.1745254345344300,4.613866162793600,27.0,685.3867796,0.675525641176844,6.009973522,-3.356862862742100
33.5,-93.5,16.879663467407200,0.2633618414402010,5.55,1.455,331.4442584094630,0.449999988079071,52.647083333333300,0.0261251684278249,0.4653068492249780,0.8648680705534660,4.61113421867613,15.0,426.0408135,0.8787050567904610,5.931469723,-3.5103837958418300
33.5,-92.5,16.9390811920166,0.2765995860099790,5.15,1.2266666666666700,299.1306892553380,0.449999988079071,43.74375,0.0219759345054626,0.4908780067716880,0.8648680705534660,0.0,4.0,,,,
33.5,-91.5,17.178199768066400,0.2962267100811000,5.1,1.1733333333333300,402.361043025483,0.449999988079071,67.21256944444440,0.0774540677666664,0.6421316623115310,0.8648680705534660,18.850000381469700,43.0,440.0028283,0.8579738625074430,5.756540831,-3.14871319919587
33.5,-90.5,17.47600555419920,0.2927886247634890,6.483333333333330,1.6466666666666700,463.4079023659220,0.4469999969005580,72.93604166666670,0.2291068732738500,0.7235492190091030,0.8648680705534660,0.0,66.0,319.9937562,0.9885524291694690,5.283874173,-3.158222237439920
33.5,-89.5,16.457448959350600,0.2889134287834170,5.75,1.3333333333333300,615.3117562435430,0.449999988079071,46.875347222222200,0.1124137863516810,0.5985929574417750,0.8648680705534660,0.0,18.0,541.104446,0.7731394142691430,5.712400903,-3.4316560101623200
33.5,-88.5,16.85801887512210,0.2873867452144620,5.300000000000000,1.57,664.4882077298610,0.4469999969005580,62.96305555555560,0.0683976039290428,0.6081023025043070,0.8648680705534660,0.0,24.0,540.9094229,0.7870245158667240,5.479063243,-3.426155424866
33.5,-87.5,16.277484893798800,0.2842258810997010,5.2,1.7483333333333300,705.158199484716,0.4370000064373020,48.86611111111110,0.0252918172627687,0.5822925060679640,0.8401575542519390,0.0,9.0,,,,
33.5,-86.5,16.215497970581100,0.2813289165496830,5.05,1.775,721.4174501030720,0.4469999969005580,48.31387979664320,0.0274421907961368,0.5774537884070370,0.8401575542519390,0.0,13.0,,,,
33.5,-85.5,15.716094970703100,0.2842767238616940,5.2,1.74,796.0268078009430,0.4469999969005580,50.52458333333330,0.0298199262470006,0.4938283123344860,0.8401575542519390,0.0,13.0,,,,
33.5,-84.5,16.32502555847170,0.2830818295478820,5.2,1.6033333333333300,622.3559516961680,0.4469999969005580,50.66597222222220,0.0302641615271568,0.4694925763423420,0.8401575542519390,3.799999952316280,16.0,,,,
33.5,-83.5,16.715126037597700,0.2794197797775270,5.4,2.373333333333330,807.9183185985450,0.4469999969005580,50.55979166666670,0.0249593593180179,0.3512583976009150,0.8401575542519390,4.4751258857466400,9.0,,,,
33.5,-82.5,16.85009002685550,0.2684929072856900,5.283333333333330,1.535,786.1993181756740,0.4469999969005580,49.93111111111110,0.0278327539563179,0.3060656614790480,0.8401575542519390,1.499555781462680,13.0,1341.658295,0.427200646984113,5.678895447,-3.3352050755665300
33.5,-81.5,17.27223014831540,0.2547271847724910,5.2,1.6116666666666700,782.4308898973510,0.4189999997615810,51.02270833333330,0.0209605377167463,0.2853858735005840,0.8401575542519390,0.0,30.0,1045.009051,0.6322939081158010,5.739442556,-3.3553760554896500
33.5,-80.5,17.645723342895500,0.257916510105133,5.1,2.333333333333330,825.8831415513420,0.449999988079071,47.166532228496,0.02546301856637,0.2975763785046790,0.8401575542519390,0.0,29.0,1707.607198,0.5541466918097900,5.600396226,-3.4312892914904000
33.5,-79.5,17.611005783081100,0.2473671436309810,5.316666666666670,2.498333333333330,886.2299577590810,0.449999988079071,45.7535526419094,0.0193069204688072,0.3313922414988740,0.8401575542519390,0.0,17.0,2002.514044,0.5801604499331850,5.747007411,-3.271855599764450
34.5,-119.5,13.672030448913600,0.1689841449260710,6.183333333333330,1.0516666666666700,466.5801828266730,0.4469999969005580,87.01730959446090,0.296022891998291,0.1047787303676400,0.9389996194580490,13.697331549577900,4.0,,,,
34.5,-118.5,16.29724884033200,0.1709164530038830,6.583333333333330,3.4233333333333300,421.9353990175910,0.4469999969005580,89.9722576079264,0.2035541832447050,0.082925486423189,0.9389996194580490,10.699999809265100,9.0,,,,
34.5,-117.5,15.170805931091300,0.1653628349304200,7.433333333333330,0.595,271.8250528959030,0.4120000004768370,91.98138888888890,0.0998852252960205,0.0572375808690129,0.9389996194580490,6.718429253560070,9.0,,,,
34.5,-116.5,17.78122901916500,0.1556838899850850,8.583333333333330,0.3300000000000000,134.3503857016980,0.4120000004768370,94.18118055555560,0.0246466286480426,0.0220773545057351,0.9389996194580490,2.449711971167630,1.0,,,,
34.5,-115.5,22.522912979126000,0.1510152518749240,8.3,0.3483333333333330,59.68481173773670,0.4120000004768370,96.0,0.0036320488434284,0.0095374999434163,0.9389996194580490,0.0,0.0,,,,
34.5,-114.5,22.208585739135700,0.1512469947338100,8.233333333333330,0.26,84.56718723665250,0.4120000004768370,95.95406035762240,1.01254932613666E-15,0.0231380702050356,0.9389996194580490,30.479740750216200,2.0,,,,
34.5,-113.5,19.65878677368160,0.1601674109697340,8.15,0.4716666666666670,140.33447784550500,0.4120000004768370,95.15347222222220,0.0639591291546821,0.0272011427205705,1.7297361411069300,19.26454311654260,6.0,,,,
34.5,-112.5,12.170841217041000,0.1805905401706700,7.533333333333330,0.8016666666666670,178.66280968798100,0.4370000064373020,87.47277777777780,0.2630882263183590,0.0440037923398977,1.7297361411069300,13.451045981765800,9.0,,,,
34.5,-111.5,11.144070625305200,0.1977864503860470,7.433333333333330,0.9366666666666670,234.32233600744800,0.4469999969005580,85.42743055555560,0.2488281577825550,0.0632131165956455,1.7297361411069300,12.406605618789100,4.0,,,,
34.5,-110.5,10.681022644043000,0.2009642422199250,6.833333333333330,1.16,184.2575613051850,0.4469999969005580,91.12465277777780,0.0867409706115722,0.039584085115067,1.7297361411069300,8.18646519891124,5.0,,,,
34.5,-109.5,11.854866027832000,0.19931660592556,8.216666666666670,0.525,150.5672081336860,0.4370000064373020,91.33479166666670,0.0683282241225242,0.0376809933099036,1.7297361411069300,18.17598178150130,2.0,,,,
34.5,-108.5,9.207474708557130,0.1966191381216050,7.85,0.6300000000000000,167.25299465008800,0.4370000064373020,87.43284722222220,0.0776241645216941,0.0232764068523197,1.7297361411069300,14.899363294708500,3.0,,,,
34.5,-107.5,10.884559631347700,0.1899176836013790,7.566666666666670,1.3016666666666700,154.62296793935900,0.4370000064373020,87.75798611111110,0.065073512494564,0.0223327125501479,1.7297361411069300,20.81437628774090,3.0,,,,
34.5,-106.5,11.79383373260500,0.1867620795965190,8.283333333333330,0.7133333333333330,180.39842354856900,0.4370000064373020,93.17055555555560,0.0840084552764892,0.0352120893495947,1.7297361411069300,11.387276409361400,5.0,,,,
34.5,-105.5,11.043781280517600,0.1898648142814640,7.6,0.9716666666666670,184.6911115652190,0.4370000064373020,91.0729861111111,0.0480537824332714,0.0208625092363622,1.7297361411069300,8.649666533131310,4.0,,,,
34.5,-104.5,14.029301643371600,0.1859023123979570,7.8,0.9483333333333330,180.760627400869,0.4370000064373020,96.3169250104734,0.295030415058136,0.020492527850556,1.7297361411069300,4.946499447223120,3.0,,,,
34.5,-103.5,13.703286170959500,0.1863745152950290,7.7666666666666700,0.9816666666666670,215.079447496876,0.4370000064373020,97.74340277777780,0.3422163128852840,0.072777235233302,1.7297361411069300,11.726751106552900,20.0,1222.413204,0.2550155354638810,5.61865076,-2.0493987680701400
34.5,-102.5,13.25844955444340,0.1924658417701720,7.533333333333330,1.0750000000000000,263.759843292725,0.4370000064373020,98.25847222222220,0.5171706080436710,0.2157792336686050,2.1745254345344300,24.65216777313740,54.0,1198.968458,0.29981631749833400,5.179695118,-2.188839138177010
34.5,-101.5,14.352740287780800,0.1983122527599330,7.533333333333330,1.0316666666666700,235.40822343986100,0.4370000064373020,97.78888888888890,0.5012799501419070,0.143443311941888,2.1745254345344300,31.799999237060500,30.0,1082.939795,0.3980963359273780,5.328125259,-2.073245483724220
34.5,-100.5,16.378385543823200,0.2027851492166520,7.416666666666670,1.163333333333330,232.4300676226510,0.4370000064373020,95.71388888888890,0.3460678160190580,0.0962140691614988,2.1745254345344300,14.23720505292410,19.0,1194.499359,0.33444169327980300,5.992354378,-1.9403767599770000
34.5,-99.5,16.657928466796900,0.2091322988271710,7.483333333333330,1.1616666666666700,267.857481031846,0.4370000064373020,96.32243055555560,0.1620857715606690,0.1031597374454080,2.1745254345344300,14.21680987147990,35.0,936.2496817,0.42542462572883700,5.763297919,-2.1069916901526100
34.5,-98.5,16.648452758789100,0.2218858450651170,6.883333333333330,1.7083333333333300,319.55851331435300,0.4370000064373020,96.01277777777780,0.1154299899935720,0.1389053018528180,2.1745254345344300,17.086033179468400,37.0,824.1204576,0.5701762427903290,5.393779725,-2.3614640607945000
34.5,-97.5,16.471593856811500,0.2409655451774600,6.6,1.5066666666666700,343.4662378925270,0.4370000064373020,85.71351804033780,0.0939992293715477,0.1690172881834480,2.1745254345344300,12.19360454119960,32.0,517.6088596,0.8753974343352020,5.848778835,-2.614715273902610
34.5,-96.5,16.369510650634800,0.253184974193573,6.0,1.6533333333333300,357.19794801129000,0.4469999969005580,80.82042302843540,0.0865615978837013,0.2459041566011970,2.1745254345344300,9.40018191921903,24.0,483.1869298,0.9087184351067510,5.62860708,-2.886560604984910
34.5,-95.5,16.01121711730960,0.2565867006778720,5.75,1.475,344.6922149048580,0.4469999969005580,56.096944444444400,0.0556689836084842,0.3338266311206260,2.1745254345344300,0.0,11.0,511.3193222,0.9635828017341780,5.730214125,-3.3544183300098400
34.5,-94.5,15.23434829711910,0.2617928981781010,5.65,2.17,293.85518402595600,0.4469999969005580,51.06923611111110,0.0218842402100563,0.5041436371155200,2.1745254345344300,0.0,7.0,,,,
34.5,-93.5,15.50716495513920,0.2662620544433590,5.75,1.5033333333333300,301.0393421265520,0.4469999969005580,52.98931041710330,0.0222194995731115,0.5302052627940970,0.8648680705534660,0.0,4.0,,,,
34.5,-92.5,16.32543182373050,0.2799150943756100,5.1,1.5783333333333300,368.92309880285400,0.4469999969005580,51.35041666666670,0.0726429298520088,0.5205717433831750,0.8648680705534660,0.0,14.0,648.2298826,0.6995118948577200,5.396606472,-3.427491805551850
34.5,-91.5,16.622941970825200,0.294733464717865,5.416666666666670,1.205,453.5905018715970,0.449999988079071,67.31861111111110,0.1095241606235500,0.8616398982663240,0.8648680705534660,25.53692043787050,63.0,407.5779338,0.8641844310326130,5.944337324,-3.02347348127671
34.5,-90.5,16.442853927612300,0.2954030036926270,5.966666666666670,1.1966666666666700,485.8373432091420,0.4469999969005580,74.05868055555560,0.1885766386985780,0.7196295627884680,0.8648680705534660,28.232853015748300,68.0,516.2212869,0.7933536535556050,5.59175604,-2.9358093582430100
34.5,-89.5,15.816462516784700,0.2913113534450530,5.45,1.2383333333333300,621.175546361179,0.449999988079071,47.759770114942500,0.1744502335786820,0.6050005111637420,0.8648680705534660,0.0,42.0,593.2823324,0.7241732902413890,5.712193773,-3.2806107577983900
34.5,-88.5,15.876221656799300,0.2887873947620390,5.366666666666670,1.4066666666666700,658.7136017486610,0.4469999969005580,47.94404217926190,0.0381767600774765,0.6127824752705170,0.8648680705534660,0.0,35.0,543.7387487,0.7952466648581550,5.545380839,-3.660368454071830
34.5,-87.5,15.361504554748500,0.2875048220157620,5.25,1.475,690.7008727573870,0.4469999969005580,49.07559224694900,0.0422776751220226,0.6398959826760210,0.8401575542519390,0.0,41.0,678.1588497,0.7303612688927940,5.413004802,-3.5850897549245800
34.5,-86.5,15.28288745880130,0.2859268188476560,5.300000000000000,1.3650000000000000,716.239659698766,0.4469999969005580,47.82106176768410,0.0285639893263578,0.5966081678026410,0.8401575542519390,0.0,41.0,770.3371509,0.7168972250694610,5.19270467,-3.743350770704140
34.5,-85.5,14.628832817077600,0.2880617082118990,6.1,2.455,801.9526412786670,0.4469999969005580,49.40812311151710,0.0392042882740497,0.5480472267130070,0.8401575542519390,0.0,28.0,762.8479166,0.7609869225531840,5.308838028,-3.6096810216096800
34.5,-84.5,14.444619178772000,0.2914076149463650,4.8500000000000000,5.013333333333330,774.9380779337000,0.4469999969005580,49.316944444444400,0.0402900986373424,0.6322620539080040,0.8401575542519390,8.115820031028610,13.0,971.3514916,0.7412067594179400,5.719904493,-3.3135009393346400
